,CUST_CODE,TOTAL_VISIT,TOTAL_SPEND,TICKET_SIZE,STD_SPEND,Duration_LAST_SHOPDATE,DUration_FIRST_SHOPDATE,LENGTH_STAY,AVG_TIME_TO_EVENT,MOD_BASKET,cluster
5331,CUST0000836232,179,6141.899999999969,2.57738145195132,2.90567370521596,0,814,814,4.5474860335195535,3,2
5332,CUST0000923296,168,6031.5300000000625,1.9123430564362711,1.6685610757983338,0,814,814,4.845238095238095,3,2
5333,CUST0000484093,207,3151.3200000000165,1.6421677957269396,1.5078415118961515,3,817,814,3.9323671497584543,3,2
5334,CUST0000695334,275,4310.7500000000155,1.6528949386503096,1.6404654391544715,2,816,814,2.96,3,2
5335,CUST0000037123,210,2564.3799999999865,1.3398014629049118,1.4153670585492228,3,817,814,3.876190476190476,3,2
5336,CUST0000294014,229,2037.5699999999924,1.7296859083191816,1.9147537230287244,4,818,814,3.554585152838428,3,2
5337,CUST0000435008,71,996.6100000000001,1.2349566294919483,0.8889027901642975,1,815,814,11.464788732394366,3,0
5338,CUST0000943599,22,467.07,1.8833467741935481,2.114112642894042,1,815,814,37.0,3,0
5339,CUST0000836989,7,272.36999999999995,1.5743930635838153,1.619254915490198,95,142,47,6.714285714285714,3,1
5340,CUST0000390522,9,75.03,1.4428846153846153,1.9220054996103797,132,691,559,62.111111111111114,3,0
5341,CUST0000117706,9,258.80999999999983,1.7487162162162169,1.6978759705463338,33,592,559,62.111111111111114,3,0
5342,CUST0000947916,364,4146.970000000019,1.9851460028721857,3.659496258725404,3,818,815,2.239010989010989,3,2
5343,CUST0000918353,101,4578.850000000015,4.480283757338549,11.077457488110293,1,816,815,8.069306930693068,3,2
5344,CUST0000462566,59,686.4799999999999,2.112246153846153,2.0768651378813088,1,816,815,13.813559322033898,3,0
5345,CUST0000297115,158,2672.4800000000114,2.167461476074614,1.901605748755085,1,816,815,5.158227848101266,3,2
5346,CUST0000504972,270,3333.4500000000094,1.3843230897009973,1.6833090010319656,1,816,815,3.0185185185185186,3,2
5347,CUST0000899835,171,3653.6999999999935,2.5479079497907904,3.6700863529499874,1,816,815,4.766081871345029,3,2
5348,CUST0000206355,120,2965.699999999988,1.5608947368421047,1.613438544317102,0,815,815,6.791666666666667,3,2
5349,CUST0000147574,103,2324.459999999998,1.9322194513715711,1.7826436638617937,3,818,815,7.912621359223301,3,2
5350,CUST0000008415,378,4365.790000000004,1.5323938223938214,1.9409431180434578,1,816,815,2.1560846560846563,3,2
5351,CUST0000706608,178,2031.1199999999953,1.8006382978723408,1.8976141563007094,2,817,815,4.578651685393258,3,2
5352,CUST0000780215,10,309.7799999999998,2.4013953488372093,5.779329880440735,23,583,560,56.0,3,0
5353,CUST0000419779,141,3374.2699999999986,2.811891666666668,4.036805627175678,1,817,816,5.787234042553192,3,2
5354,CUST0000448280,227,4081.230000000006,2.041635817908956,3.083675339953745,2,818,816,3.594713656387665,3,2
5355,CUST0000801239,262,4612.550000000024,2.15439047174218,3.1176036415706294,2,818,816,3.114503816793893,3,2
5356,CUST0000063931,124,1478.0499999999936,1.679602272727274,1.8932110051430697,2,818,816,6.580645161290323,3,2
5357,CUST0000667919,303,3907.5700000000093,1.6411465770684572,2.0352259620102178,1,817,816,2.6930693069306932,3,2
5358,CUST0000755461,75,1167.06,1.8292476489028218,1.5305880397570895,0,816,816,10.88,3,2
5359,CUST0000478420,287,4493.97999999999,1.6894661654135341,1.8063318292679926,2,818,816,2.843205574912892,3,2
5360,CUST0000529848,104,1681.5900000000008,1.4622521739130454,1.6204781009130458,1,817,816,7.846153846153846,3,2
5361,CUST0000141388,64,1501.4100000000026,2.421629032258063,3.0669944452018605,2,818,816,12.75,3,2
5362,CUST0000025370,2,24.919999999999998,1.3844444444444444,0.8306906244687289,180,229,49,24.5,3,1
5363,CUST0000578570,4,94.51,1.8174999999999994,2.7897172968159056,126,431,305,76.25,3,0
5364,CUST0000954528,15,537.91,2.9555494505494524,4.212683944563775,31,592,561,37.4,3,0
5365,CUST0000994485,3,63.660000000000004,2.4484615384615385,2.93518403604336,253,814,561,187.0,3,0
5366,CUST0000089820,291,2368.5900000000106,1.0489769707705958,1.4061028467328105,0,817,817,2.8075601374570445,3,2
5367,CUST0000017629,62,2229.2599999999934,2.326993736951984,3.159680644713755,1,818,817,13.17741935483871,3,2
5368,CUST0000121881,218,3634.9500000000135,1.3184439608269902,1.2765170446087364,1,818,817,3.7477064220183487,3,2
5369,CUST0000135397,125,3624.9899999999884,2.0990098436595264,3.3200620025144154,1,818,817,6.536,3,2
5370,CUST0000576800,308,3199.750000000019,1.5578140214216165,3.410481801345769,1,818,817,2.6525974025974026,3,2
5371,CUST0000173993,208,4524.250000000023,2.3662395397489475,6.4101692328087925,0,817,817,3.9278846153846154,3,2
5372,CUST0000123240,554,14998.109999999975,4.128298926507008,8.747923348985534,0,817,817,1.4747292418772564,3,2
5373,CUST0000751461,2,79.59,1.9412195121951221,1.4512991574783345,100,150,50,25.0,3,1
5374,CUST0000629674,4,117.34,2.346799999999999,1.7161566828235704,22,328,306,76.5,3,0
5375,CUST0000926111,4,61.1,1.9709677419354843,2.3316356640622815,492,798,306,76.5,3,0
5376,CUST0000955923,63,2097.8100000000027,1.8630639431616354,2.089341497857146,0,818,818,12.984126984126984,3,2
5377,CUST0000414458,65,1325.9400000000023,2.6678873239436607,3.121446319598835,0,818,818,12.584615384615384,3,2
5378,CUST0000094339,132,3424.8899999999994,1.9187058823529433,1.916387169087225,0,818,818,6.196969696969697,3,2
5379,CUST0000381019,133,3995.449999999998,2.3867682198327387,3.4798158241054833,0,818,818,6.150375939849624,3,2
5380,CUST0000420363,335,8281.660000000036,2.504281826428781,4.149766763070625,0,818,818,2.4417910447761195,3,2
5381,CUST0000325292,287,4739.549999999975,1.8652302243211347,3.12952167890435,0,818,818,2.8501742160278747,3,2
5382,CUST0000404658,170,3445.9899999999775,1.6293096926713941,1.577998281953853,0,818,818,4.811764705882353,3,2
5383,CUST0000447443,8,268.48999999999995,2.114094488188976,2.018273353551163,7,570,563,70.375,3,0
5384,CUST0000916687,50,1311.639999999999,2.0462402496099825,2.535409033824954,3,566,563,11.26,3,0
5385,CUST0000054137,27,380.7599999999997,1.566913580246912,1.425872031475754,15,578,563,20.85185185185185,3,0
5386,CUST0000644461,17,1005.9099999999992,2.748387978142077,2.071326064066353,12,576,564,33.1764705882353,3,0
5387,CUST0000263490,3,64.84000000000002,2.493846153846153,3.5011054044764838,761,814,53,17.666666666666668,3,1
5388,CUST0000789660,4,88.52000000000001,3.161428571428572,4.461006224005101,51,360,309,77.25,3,0
5389,CUST0000582900,2,31.26,1.9537499999999999,1.4783093172607686,42,352,310,155.0,3,0
5390,CUST0000742733,8,113.67000000000002,1.5787499999999997,1.2943702217037185,15,581,566,70.75,3,0
5391,CUST0000907555,3,66.25,2.0703125000000004,1.6265482708311334,248,815,567,189.0,3,0
5392,CUST0000401820,3,38.43000000000001,1.5372,0.8857878752839192,133,189,56,18.666666666666668,3,1
5393,CUST0000614876,2,59.660000000000004,9.943333333333333,18.68991231178526,650,706,56,28.0,3,0
5394,CUST0000577249,3,17.07,1.313076923076923,1.1074946404828445,260,572,312,104.0,3,0
5395,CUST0000500063,4,133.31,2.2218333333333335,2.0173162796701516,365,677,312,78.0,3,0
5396,CUST0000453414,2,46.99999999999999,1.5666666666666667,1.3603463611236009,273,586,313,156.5,3,0
5397,CUST0000231556,4,76.64000000000001,1.4192592592592594,1.3150226752753509,197,766,569,142.25,3,0
5398,CUST0000096328,7,112.61999999999998,2.0855555555555556,2.6654661649593696,69,638,569,81.28571428571429,3,0
5399,CUST0000903806,11,225.86999999999998,3.2267142857142868,7.001684842425649,40,609,569,51.72727272727273,3,0
5400,CUST0000179997,2,45.019999999999996,1.5524137931034483,0.9714179297771424,318,376,58,29.0,3,1
5401,CUST0000887685,7,88.71999999999998,1.739607843137255,1.187181471474768,679,737,58,8.285714285714286,3,1
5402,CUST0000886802,9,258.3799999999998,2.414766355140188,2.636562597130523,79,649,570,63.333333333333336,3,0
5403,CUST0000517169,4,101.52000000000005,1.4929411764705882,1.0925012569968937,23,593,570,142.5,3,0
5404,CUST0000430560,3,58.80000000000002,1.4,1.55263830761891,155,470,315,105.0,3,0
5405,CUST0000360049,3,60.25000000000001,1.7214285714285709,1.1948846755043359,2,317,315,105.0,3,0
5406,CUST0000017570,6,421.0099999999999,2.9648591549295773,3.5641765609502922,206,777,571,95.16666666666667,3,0
5407,CUST0000391045,4,88.43,1.55140350877193,1.1369325283510787,364,680,316,79.0,3,0
5408,CUST0000623649,9,153.48999999999998,2.2572058823529417,3.24124424438056,181,753,572,63.55555555555556,3,0
5409,CUST0000167728,2,90.18000000000002,2.049545454545455,1.9421437950525593,88,149,61,30.5,3,1
5410,CUST0000059002,2,91.57999999999997,3.5223076923076926,2.6053913152011243,5,322,317,158.5,3,0
5411,CUST0000561266,7,184.22000000000003,2.0023913043478268,1.7660083765405363,431,748,317,45.285714285714285,3,0
5412,CUST0000470705,19,404.0600000000003,2.463780487804877,2.2656814730187147,92,665,573,30.157894736842106,3,0
5413,CUST0000378272,2,70.5,1.602272727272727,0.9547009613590188,31,604,573,286.5,3,0
5414,CUST0000672790,2,78.92000000000002,3.431304347826087,2.8475043296494564,293,355,62,31.0,3,1
5415,CUST0000630849,3,129.81000000000006,2.2001694915254233,2.4818831638635275,288,350,62,20.666666666666668,3,1
5416,CUST0000629745,8,286.38,2.3667768595041307,2.090971230252943,109,427,318,39.75,3,0
5417,CUST0000054148,3,41.22000000000002,1.6488000000000003,1.2998040467701275,73,647,574,191.33333333333334,3,0
5418,CUST0000658602,2,17.2,1.2285714285714286,1.181952725322785,99,162,63,31.5,3,1
5419,CUST0000940911,5,111.98999999999997,1.8359016393442622,1.5519066824332315,340,659,319,63.8,3,0
5420,CUST0000832081,9,228.27999999999986,1.607605633802817,1.4623548102133683,33,608,575,63.888888888888886,3,0
5421,CUST0000779619,4,78.71999999999998,1.92,1.819179659667055,394,714,320,80.0,3,0
5422,CUST0000310991,16,827.1999999999991,3.3354838709677437,4.21373615055737,40,616,576,36.0,3,0
5423,CUST0000179179,17,564.5099999999995,1.780788643533123,1.9829537783795268,13,589,576,33.88235294117647,3,0
5424,CUST0000978165,4,37.02,1.6827272727272728,1.5278957062758565,193,769,576,144.0,3,0
5425,CUST0000386032,2,17.53,0.9226315789473685,0.6055518762189114,681,746,65,32.5,3,1
5426,CUST0000829519,2,49.44,1.9775999999999998,2.002754662957997,606,671,65,32.5,3,1
5427,CUST0000475538,53,2266.260000000005,2.125947467166978,2.709576390300949,4,581,577,10.88679245283019,3,2
5428,CUST0000955466,3,65.17,1.5895121951219515,3.222267760156496,225,291,66,22.0,3,1
5429,CUST0000576365,2,87.39999999999996,1.5068965517241386,1.0032502470789486,88,410,322,161.0,3,0
5430,CUST0000784030,20,484.59999999999974,2.0024793388429742,1.7348950386198185,6,584,578,28.9,3,0
5431,CUST0000162655,2,24.510000000000005,1.5318749999999997,1.0146133423008983,644,711,67,33.5,3,1
5432,CUST0000496191,4,84.86999999999999,1.9737209302325576,1.9844617608458974,91,158,67,16.75,3,1
5433,CUST0000197571,2,63.309999999999995,2.261071428571428,1.9855124190814142,727,794,67,33.5,3,1
5434,CUST0000529411,2,36.21,1.9057894736842103,1.874730340719836,564,631,67,33.5,3,1
5435,CUST0000184652,2,86.75,2.4785714285714286,2.233940967191828,240,563,323,161.5,3,0
5436,CUST0000534101,2,38.77,2.280588235294118,2.703760933106144,300,623,323,161.5,3,0
5437,CUST0000230224,7,354.5700000000001,2.014602272727272,2.0113603099291963,41,364,323,46.142857142857146,3,0
5438,CUST0000806205,4,87.28999999999999,1.8185416666666665,2.431442464175787,0,579,579,144.75,3,0
5439,CUST0000435195,23,571.6500000000003,1.6240056818181818,1.3903288647800005,35,615,580,25.217391304347824,3,0
5440,CUST0000393496,3,61.15000000000001,1.273958333333333,0.7902761637114938,77,657,580,193.33333333333334,3,0
5441,CUST0000248857,2,54.39,1.1823913043478258,1.024103393180779,713,782,69,34.5,3,1
5442,CUST0000797393,4,25.050000000000008,1.7892857142857141,1.4842817613036872,105,174,69,17.25,3,1
5443,CUST0000362686,2,37.24,2.068888888888889,2.800791334384879,3,328,325,162.5,3,0
5444,CUST0000978956,3,42.56000000000001,2.3644444444444446,2.581033863100044,377,447,70,23.333333333333332,3,1
5445,CUST0000831683,3,109.78000000000003,2.4395555555555557,2.630476894283245,362,432,70,23.333333333333332,3,1
5446,CUST0000041470,4,138.20000000000002,2.3423728813559324,2.0724589006438214,337,663,326,81.5,3,0
5447,CUST0000532702,4,126.43999999999997,1.3743478260869566,1.0210334751015182,595,667,72,18.0,3,1
5448,CUST0000383931,9,106.42,1.7164516129032257,1.4055168912288665,164,748,584,64.88888888888889,3,0
5449,CUST0000387393,6,85.41,2.512058823529411,3.1901307177825475,238,311,73,12.166666666666666,3,1
5450,CUST0000016404,81,1627.1100000000038,1.984280487804881,2.948922762283197,6,591,585,7.222222222222222,3,2
5451,CUST0000787886,2,35.8,1.2785714285714285,1.6467797890031892,23,608,585,292.5,3,0
5452,CUST0000973033,6,58.30000000000001,1.3249999999999997,1.0390106745448684,148,222,74,12.333333333333334,3,1
5453,CUST0000311641,4,72.52999999999999,1.4802040816326536,1.2506153420860036,43,373,330,82.5,3,0
5454,CUST0000932404,2,42.54999999999999,1.7020000000000004,0.9782106112693729,230,305,75,37.5,3,1
5455,CUST0000895459,2,44.2,1.5241379310344827,1.5759256004698983,230,561,331,165.5,3,0
5456,CUST0000325071,46,835.03,1.7252685950413202,1.7721315229034988,23,354,331,7.195652173913044,3,0
5457,CUST0000171899,17,349.9300000000002,1.7853571428571424,1.6906560056947826,44,631,587,34.529411764705884,3,0
5458,CUST0000942567,6,85.38000000000002,2.1345000000000005,1.8049292922438818,391,723,332,55.333333333333336,3,0
5459,CUST0000970232,24,300.75000000000017,1.9786184210526325,2.524907515070733,16,604,588,24.5,3,0
5460,CUST0000411935,31,972.5199999999993,2.7089693593314763,4.26250744162036,72,660,588,18.967741935483872,3,0
5461,CUST0000757450,2,36.08,1.6400000000000001,1.0854031509075326,638,715,77,38.5,3,1
5462,CUST0000398783,8,115.76999999999998,1.3155681818181817,1.1783644847786288,63,396,333,41.625,3,0
5463,CUST0000849376,2,87.89,2.585,2.1552115359532302,154,232,78,39.0,3,1
5464,CUST0000774135,11,110.75999999999996,1.3344578313253013,1.2649646435480408,49,639,590,53.63636363636363,3,0
5465,CUST0000770701,5,170.83999999999997,3.1637037037037032,2.248011711034719,207,797,590,118.0,3,0
5466,CUST0000426701,20,289.6599999999999,1.6457954545454545,2.873297607276236,10,600,590,29.5,3,0
5467,CUST0000605738,16,491.2199999999999,1.7862545454545473,1.5306398450342955,100,690,590,36.875,3,0
5468,CUST0000862952,2,56.75,1.9568965517241381,1.357246460601646,721,800,79,39.5,3,1
5469,CUST0000232607,8,167.40999999999994,2.1741558441558446,2.039644959331938,345,680,335,41.875,3,0
5470,CUST0000328513,7,78.01000000000002,2.0528947368421058,2.1642890018794883,46,637,591,84.42857142857143,3,0
5471,CUST0000026371,4,137.76000000000005,1.9402816901408446,1.6927200976834202,323,403,80,20.0,3,1
5472,CUST0000000689,16,328.5700000000003,1.7760540540540544,1.7928760217902941,13,350,337,21.0625,3,0
5473,CUST0000300623,2,66.84000000000002,2.9060869565217393,3.3340571173877303,242,324,82,41.0,3,1
5474,CUST0000927485,4,90.48,1.7399999999999998,1.1673820151222,75,669,594,148.5,3,0
5475,CUST0000703024,2,22.009999999999998,1.693076923076923,0.6298764789212444,94,177,83,41.5,3,1
5476,CUST0000545204,15,308.94999999999976,1.4997572815533982,1.512522306445602,222,817,595,39.666666666666664,3,0
5477,CUST0000305858,12,223.98000000000008,1.9143589743589737,3.4467151176020696,37,633,596,49.666666666666664,3,0
5478,CUST0000172891,21,442.5800000000006,1.5105119453924907,1.6394601034318221,12,608,596,28.38095238095238,3,0
5479,CUST0000657893,4,80.07000000000002,1.455818181818182,1.7046051965288203,307,648,341,85.25,3,0
5480,CUST0000718842,3,22.370000000000005,1.1184999999999998,0.7091493143196291,508,594,86,28.666666666666668,3,1
5481,CUST0000397540,5,39.02999999999998,0.8870454545454541,0.612166716542949,300,642,342,68.4,3,0
5482,CUST0000888211,37,790.8800000000007,2.017551020408164,2.2169385312810435,2,600,598,16.16216216216216,3,0
5483,CUST0000484341,3,252.64999999999992,3.9476562500000005,4.891149450214739,64,662,598,199.33333333333334,3,0
5484,CUST0000124528,7,162.5899999999999,1.890581395348837,2.4522103719891315,78,676,598,85.42857142857143,3,0
5485,CUST0000589379,3,21.349999999999998,1.7791666666666668,1.073479221451859,134,732,598,199.33333333333334,3,0
5486,CUST0000048395,46,728.9000000000005,1.8042079207920791,1.7477567280749688,2,600,598,13.0,3,0
5487,CUST0000209231,3,41.47000000000001,1.1208108108108108,0.8578300038811898,598,685,87,29.0,3,1
5488,CUST0000933646,2,25.999999999999996,2.0,1.1509594659707583,729,816,87,43.5,3,1
5489,CUST0000655570,2,12.659999999999998,0.9738461538461537,0.762460979698063,485,572,87,43.5,3,1
5490,CUST0000579643,4,61.46000000000001,2.119310344827586,2.270211794820312,185,528,343,85.75,3,0
5491,CUST0000379283,12,648.579999999999,3.030747663551401,2.4551021452890613,51,394,343,28.583333333333332,3,0
5492,CUST0000070457,7,190.34000000000006,1.669649122807018,1.5589441601382186,427,770,343,49.0,3,0
5493,CUST0000802824,4,92.95000000000003,1.8590000000000004,1.6363046782307995,185,528,343,85.75,3,0
5494,CUST0000989297,7,302.90000000000015,2.657017543859648,2.456060506220995,8,607,599,85.57142857142857,3,0
5495,CUST0000817553,18,281.11999999999983,1.6934939759036145,1.9546311603101174,38,637,599,33.27777777777778,3,0
5496,CUST0000604697,13,162.43999999999997,1.9110588235294117,3.9202052837993095,56,655,599,46.07692307692308,3,0
5497,CUST0000068970,57,1891.9499999999991,2.453891050583656,2.228408820526094,12,611,599,10.508771929824562,3,2
5498,CUST0000881135,2,27.970000000000002,1.7481250000000002,0.907863004188958,355,443,88,44.0,3,1
5499,CUST0000464388,9,224.68999999999988,2.365157894736842,3.634811184021847,65,409,344,38.22222222222222,3,0
5500,CUST0000005551,2,36.879999999999995,1.0244444444444445,0.7253253846242023,294,638,344,172.0,3,0
5501,CUST0000572969,4,7.040000000000001,1.76,0.7772065362566117,89,433,344,86.0,3,0
5502,CUST0000520813,4,45.489999999999995,1.7496153846153846,1.7095781773229024,333,677,344,86.0,3,0
5503,CUST0000182722,30,734.5300000000001,2.498401360544216,2.7069595041812256,23,623,600,20.0,3,0
5504,CUST0000543374,33,915.1699999999985,2.4601344086021495,3.086979111639365,26,626,600,18.181818181818183,3,0
5505,CUST0000742399,37,560.8000000000005,3.0313513513513515,3.49784378536585,0,600,600,16.216216216216218,3,0
5506,CUST0000834746,4,114.69,1.5291999999999997,1.3414894806395863,547,636,89,22.25,3,1
5507,CUST0000278836,7,170.65,2.7975409836065563,3.076592566800296,90,435,345,49.285714285714285,3,0
5508,CUST0000664398,63,1377.1999999999978,2.668992248062018,3.8093927357839847,10,355,345,5.476190476190476,3,0
5509,CUST0000837073,15,396.0399999999999,1.9703482587064676,1.719774767767629,8,609,601,40.06666666666667,3,0
5510,CUST0000148724,10,207.15999999999997,2.466190476190477,4.1378105277693455,171,772,601,60.1,3,0
5511,CUST0000350969,2,66.2,1.2259259259259263,1.5444890303538588,42,132,90,45.0,3,1
5512,CUST0000865151,2,23.640000000000004,1.0745454545454547,0.3744660109922258,15,106,91,45.5,3,1
5513,CUST0000145787,2,3.13,0.7825000000000001,0.40517743026975234,582,673,91,45.5,3,1
5514,CUST0000736226,2,45.06,1.408125,1.2959201303996324,328,675,347,173.5,3,0
5515,CUST0000931908,4,109.98000000000005,2.1149999999999993,2.545501688499508,212,815,603,150.75,3,0
5516,CUST0000942569,5,86.18000000000002,1.4127868852459013,0.930915521774378,40,643,603,120.6,3,0
5517,CUST0000477051,2,28.249999999999993,1.5694444444444444,0.9216016988688903,587,679,92,46.0,3,1
5518,CUST0000830524,5,152.33999999999997,1.6926666666666665,1.7528984251487278,599,691,92,18.4,3,1
5519,CUST0000699773,14,288.51,2.8010679611650477,2.30806307759094,26,630,604,43.142857142857146,3,0
5520,CUST0000733647,4,59.45999999999999,2.7027272727272726,3.285588617277499,1,350,349,87.25,3,0
5521,CUST0000955566,12,122.89999999999999,1.3655555555555556,1.2604832504604564,104,709,605,50.416666666666664,3,0
5522,CUST0000757747,4,52.230000000000004,1.4922857142857142,1.5933972434738939,52,657,605,151.25,3,0
5523,CUST0000459910,19,364.92000000000013,2.449127516778524,2.3162382523085987,63,668,605,31.842105263157894,3,0
5524,CUST0000076448,4,203.4500000000001,3.082575757575758,3.2374963721079753,1,607,606,151.5,3,0
5525,CUST0000247587,2,28.709999999999997,1.4355,1.065567806383057,185,280,95,47.5,3,1
5526,CUST0000700492,3,56.330000000000005,1.7603125000000002,1.0777362976831346,519,614,95,31.666666666666668,3,1
5527,CUST0000099063,2,31.570000000000004,1.5033333333333336,1.762053275594057,359,710,351,175.5,3,0
5528,CUST0000712389,4,69.79,1.7894871794871794,1.9559376382460227,301,652,351,87.75,3,0
5529,CUST0000247664,17,246.46999999999974,1.4003977272727266,1.301572633042714,23,374,351,20.647058823529413,3,0
5530,CUST0000470391,3,69.14999999999999,1.355882352941176,1.4936180267018007,11,363,352,117.33333333333333,3,0
5531,CUST0000719149,35,506.9600000000007,1.6955183946488288,2.1757758733379284,12,620,608,17.37142857142857,3,0
5532,CUST0000404871,2,14.030000000000001,2.0042857142857144,1.1852529222895503,500,597,97,48.5,3,1
5533,CUST0000196337,3,76.81,1.6697826086956526,0.9038576483015425,171,524,353,117.66666666666667,3,0
5534,CUST0000680280,8,191.03000000000006,2.8092647058823528,2.462866763476392,71,680,609,76.125,3,0
5535,CUST0000558035,3,113.02,1.686865671641791,1.2180694401635606,27,636,609,203.0,3,0
5536,CUST0000147695,8,57.6,1.28,1.0795472301952436,46,655,609,76.125,3,0
5537,CUST0000001163,4,39.74000000000001,1.5896,1.8323983846314642,14,623,609,152.25,3,0
5538,CUST0000957764,2,149.19999999999996,2.9839999999999995,3.0425870570946696,44,653,609,304.5,3,0
5539,CUST0000634884,2,88.06999999999998,3.6695833333333328,5.620972987516386,219,573,354,177.0,3,0
5540,CUST0000084707,8,216.9299999999999,1.5169930069930069,1.4630775280544608,691,790,99,12.375,3,1
5541,CUST0000286323,3,118.16000000000003,1.9693333333333325,1.617448470757432,38,393,355,118.33333333333333,3,0
5542,CUST0000786123,3,30.109999999999992,1.309130434782609,0.7448776558047651,244,599,355,118.33333333333333,3,0
5543,CUST0000558362,2,46.26,2.7211764705882358,3.5891714304409352,392,747,355,177.5,3,0
5544,CUST0000820020,2,30.58,1.5290000000000001,1.1468648569033757,714,814,100,50.0,3,1
5545,CUST0000050605,2,22.23,2.2230000000000003,2.381445149483817,398,754,356,178.0,3,0
5546,CUST0000607420,9,323.67000000000013,2.2018367346938787,2.9134959294921927,74,430,356,39.55555555555556,3,0
5547,CUST0000631151,4,37.9,1.4576923076923078,1.3171598457178981,424,780,356,89.0,3,0
5548,CUST0000314681,10,280.88999999999993,2.4857522123893796,3.1603975904546795,189,546,357,35.7,3,0
5549,CUST0000845963,6,159.72999999999996,1.3200826446281,1.2416334854449318,215,572,357,59.5,3,0
5550,CUST0000697470,2,37.349999999999994,1.55625,1.053248200014286,672,774,102,51.0,3,1
5551,CUST0000741458,2,20.250000000000004,1.840909090909091,0.7947378589590468,359,461,102,51.0,3,1
5552,CUST0000427655,2,43.84,3.131428571428571,1.5290279692053523,18,376,358,179.0,3,0
5553,CUST0000190750,11,636.9299999999998,2.412613636363636,1.8602491448798388,59,673,614,55.81818181818182,3,0
5554,CUST0000067645,8,292.27000000000004,1.9615436241610733,1.6335729871887483,296,399,103,12.875,3,1
5555,CUST0000980794,2,26.099999999999998,2.372727272727273,2.883974816776605,451,810,359,179.5,3,0
5556,CUST0000512217,10,130.41000000000008,1.7159210526315793,1.6338122819695904,44,659,615,61.5,3,0
5557,CUST0000828190,14,135.87000000000003,1.306442307692308,1.1763690210111262,6,621,615,43.92857142857143,3,0
5558,CUST0000345386,16,169.54000000000002,2.042650602409638,1.5722526884936594,14,629,615,38.4375,3,0
5559,CUST0000577401,3,63.710000000000015,1.8202857142857138,1.7800328820627134,441,545,104,34.666666666666664,3,1
5560,CUST0000927807,3,40.93,1.7795652173913048,0.8111209541544534,27,131,104,34.666666666666664,3,1
5561,CUST0000819966,4,76.39999999999998,2.122222222222222,1.798630823572801,14,374,360,90.0,3,0
5562,CUST0000092593,4,50.41,1.8670370370370373,1.677190805671274,284,644,360,90.0,3,0
5563,CUST0000568739,2,51.52,3.2199999999999998,3.835136894558002,67,683,616,308.0,3,0
5564,CUST0000561716,2,18.450000000000003,1.845,1.4855992057079193,95,200,105,52.5,3,1
5565,CUST0000665507,15,628.0200000000001,2.3788636363636364,2.2263680328662176,21,638,617,41.13333333333333,3,0
5566,CUST0000528323,3,102.20999999999998,2.8391666666666664,2.6647424046863017,80,186,106,35.333333333333336,3,1
5567,CUST0000676953,2,21.830000000000002,2.4255555555555555,1.9700598474333557,264,370,106,53.0,3,1
5568,CUST0000657952,40,1319.239999999996,1.7066494178525216,1.4744990694508537,9,627,618,15.45,3,0
5569,CUST0000367810,11,240.18000000000006,1.2707936507936508,0.7904535599488929,89,707,618,56.18181818181818,3,0
5570,CUST0000869424,6,102.16000000000004,2.554,2.7053888814734197,104,211,107,17.833333333333332,3,1
5571,CUST0000209021,6,96.85000000000002,2.3059523809523803,2.0492868208044723,79,698,619,103.16666666666667,3,0
5572,CUST0000906935,6,214.81000000000003,2.7897402597402605,3.657285194986858,49,157,108,18.0,3,1
5573,CUST0000862494,4,99.7,2.769444444444445,3.681928045983852,176,284,108,27.0,3,1
5574,CUST0000581061,2,57.81000000000001,1.9934482758620686,1.1971497064855365,186,550,364,182.0,3,0
5575,CUST0000824079,2,18.150000000000002,2.592857142857143,0.9146695622809723,404,769,365,182.5,3,0
5576,CUST0000277685,12,320.3499999999999,1.7223118279569898,2.8295597000790993,61,683,622,51.833333333333336,3,0
5577,CUST0000839756,3,55.080000000000005,1.573714285714286,1.005465310090765,643,754,111,37.0,3,1
5578,CUST0000255107,4,113.64,2.319183673469387,1.784235772759494,118,229,111,27.75,3,1
5579,CUST0000818491,2,55.07,5.507,10.57327295590159,192,559,367,183.5,3,0
5580,CUST0000486918,19,348.4299999999999,1.576606334841629,1.299217924779545,31,654,623,32.78947368421053,3,0
5581,CUST0000226908,7,91.75000000000001,1.7311320754716977,1.2863032600812656,72,440,368,52.57142857142857,3,0
5582,CUST0000022672,23,401.0300000000006,1.5248288973384043,1.9533221844527364,116,740,624,27.130434782608695,3,0
5583,CUST0000939957,6,153.23999999999992,1.6302127659574468,1.5600258990781133,101,725,624,104.0,3,0
5584,CUST0000453659,11,215.62999999999997,1.9782568807339445,2.468239295209433,90,714,624,56.72727272727273,3,0
5585,CUST0000632621,9,207.15000000000006,2.203723404255319,2.7095559752603857,85,710,625,69.44444444444444,3,0
5586,CUST0000194993,16,277.8799999999999,1.694390243902439,1.461282094567924,75,700,625,39.0625,3,0
5587,CUST0000925425,20,1104.4799999999989,1.9275392670157068,2.0829039126160103,9,635,626,31.3,3,0
5588,CUST0000198580,2,29.349999999999998,2.4458333333333337,1.9667674762298557,345,460,115,57.5,3,1
5589,CUST0000520277,8,328.02000000000004,1.5619999999999998,1.4528588565799698,378,493,115,14.375,3,1
5590,CUST0000190299,10,782.0799999999992,2.59827242524917,2.081975248592369,16,643,627,62.7,3,0
